a	[('0', '1338'), ('1', '273'), ('2', '191'), ('3', '681'), ('4', '569')]
modern	[('0', '1'), ('4', '2')]
modification	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
modified	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
moment	[('0', '2'), ('1', '3'), ('2', '6'), ('3', '17'), ('4', '9')]
mon	[('3', '1')]
monarch	[('3', '1'), ('4', '1')]
money	[('0', '19'), ('1', '5'), ('2', '3'), ('3', '13'), ('4', '5')]
monitors	[('0', '6')]
monkey	[('4', '1')]
monkeys	[('0', '5'), ('1', '3')]
monotonous	[('3', '1')]
month	[('2', '1'), ('4', '1')]
monthly	[('0', '1'), ('3', '3'), ('4', '1')]
months	[('2', '1'), ('3', '2'), ('4', '2')]
moon	[('0', '3'), ('3', '1')]
moonlight	[('0', '3')]
moony	[('3', '1')]
mophi	[('3', '3')]
moral	[('2', '1'), ('3', '3'), ('4', '1')]
morals	[('3', '1')]
morbid	[('0', '2')]
morbidly	[('2', '1'), ('4', '1')]
more	[('0', '40'), ('1', '21'), ('2', '12'), ('3', '54'), ('4', '46')]
moreover	[('1', '1'), ('3', '1')]
morn	[('3', '1'), ('4', '1')]
morning	[('3', '2'), ('4', '1')]
morrow	[('3', '1'), ('4', '2')]
morsel	[('4', '1')]
mortal	[('3', '2'), ('4', '1')]
mortally	[('0', '5')]
mortar	[('4', '1')]
most	[('0', '14'), ('1', '6'), ('2', '3'), ('3', '20'), ('4', '12')]
mother	[('0', '6'), ('1', '2'), ('2', '1'), ('3', '4'), ('4', '3')]
motion	[('4', '1')]
motionless	[('4', '1')]
motive	[('3', '1')]
mots	[('3', '1')]
mount	[('3', '1')]
mountain	[('3', '2'), ('4', '2')]
mountains	[('1', '1')]
mountainside	[('3', '1')]
mountebanks	[('4', '1')]
mounted	[('3', '1'), ('4', '1')]
mourned	[('4', '1')]
mournfully	[('1', '1')]
mouth	[('2', '1'), ('3', '1'), ('4', '2')]
mouthfuls	[('4', '1')]
mouths	[('4', '1')]
move	[('3', '1')]
moved	[('3', '4'), ('4', '3')]
mr	[('0', '12'), ('1', '1'), ('3', '2'), ('4', '3')]
mrs	[('0', '19'), ('3', '4')]
ms	[('0', '4')]
much	[('0', '20'), ('1', '9'), ('2', '5'), ('3', '30'), ('4', '19')]
mud	[('4', '1')]
muddy	[('4', '2')]
muffins	[('0', '10'), ('1', '3'), ('2', '1'), ('4', '1')]
multiliteral	[('0', '1')]
multiplica	[('3', '1')]
multiplication	[('3', '1')]
multiplied	[('3', '3')]
multipliers	[('3', '1')]
multiplies	[('3', '1')]
multiply	[('2', '1'), ('3', '4'), ('4', '1')]
multiplying	[('3', '4')]
multitudes	[('3', '1')]
mum	[('3', '1')]
murder	[('0', '2'), ('2', '1'), ('4', '1')]
murmur	[('4', '1')]
murmured	[('3', '6')]
murmuring	[('3', '2')]
muscles	[('3', '1')]
muscular	[('3', '1')]
muse	[('4', '2')]
music	[('0', '11'), ('1', '2'), ('3', '3'), ('4', '4')]
musical	[('2', '1'), ('3', '1'), ('4', '1')]
musingly	[('3', '1')]
muslin	[('4', '1')]
must	[('0', '49'), ('1', '39'), ('2', '17'), ('3', '72'), ('4', '39')]
mustard	[('0', '7'), ('2', '1'), ('3', '1'), ('4', '1')]
mustn	[('1', '1'), ('3', '2')]
mute	[('3', '1'), ('4', '1')]
mutely	[('3', '1')]
mutter	[('4', '1')]
muttered	[('3', '5'), ('4', '2')]
mutton	[('0', '3'), ('2', '1'), ('3', '1'), ('4', '4')]
mutual	[('0', '1'), ('4', '1')]
mx	[('0', '30'), ('1', '1')]
my	[('0', '173'), ('1', '24'), ('2', '14'), ('3', '75'), ('4', '117')]
myriad	[('4', '1')]
mysel	[('4', '1')]
myself	[('0', '3'), ('1', '4'), ('3', '4'), ('4', '5')]
mysie	[('3', '1')]
mysteries	[('3', '1')]
mysterious	[('0', '1'), ('3', '1')]
mystery	[('2', '1'), ('3', '4'), ('4', '2')]
mystic	[('1', '1'), ('3', '1'), ('4', '1')]
mythical	[('0', '1')]
n	[('0', '62'), ('1', '3'), ('3', '11'), ('4', '3')]
na	[('0', '5')]
nabob	[('3', '3')]
nadder	[('3', '1')]
nae	[('4', '4')]
nairam	[('3', '3')]
name	[('0', '48'), ('1', '9'), ('2', '5'), ('3', '13'), ('4', '14')]
named	[('0', '7'), ('1', '1'), ('2', '2'), ('3', '6'), ('4', '2')]
nameless	[('3', '1')]
namely	[('0', '1'), ('1', '3')]
names	[('0', '10'), ('1', '4'), ('2', '1'), ('3', '11'), ('4', '3')]
naming	[('4', '1')]
nap	[('4', '1')]
napoleon	[('4', '1')]
naps	[('4', '1')]
narrow	[('2', '1'), ('3', '3'), ('4', '3')]
narrower	[('2', '1'), ('4', '1')]
nas	[('0', '8'), ('4', '1')]
nascitur	[('4', '2')]
nasty	[('0', '2'), ('1', '3')]
nation	[('1', '2')]
nationalities	[('0', '1')]
nations	[('1', '5')]
native	[('3', '2')]
natives	[('3', '4')]
natural	[('0', '15'), ('2', '2'), ('3', '1'), ('4', '3')]
naturally	[('3', '2')]
nature	[('0', '5'), ('1', '1'), ('3', '3'), ('4', '2')]
naval	[('2', '1'), ('4', '1')]
navigation	[('2', '1'), ('4', '1')]
nay	[('3', '1'), ('4', '7')]
nd	[('3', '5')]
ne	[('4', '1')]
near	[('0', '3'), ('2', '1'), ('3', '1'), ('4', '5')]
nearer	[('3', '13')]
nearest	[('3', '1')]
nearly	[('0', '6'), ('1', '3'), ('2', '3'), ('3', '6'), ('4', '5')]
neat	[('3', '4')]
neatest	[('1', '1')]
neatly	[('3', '2'), ('4', '1')]
neatness	[('3', '1')]
necessarily	[('0', '4'), ('1', '2'), ('2', '1'), ('3', '2'), ('4', '1')]
necessary	[('0', '9'), ('1', '1'), ('3', '4')]
necessity	[('3', '1')]
neck	[('2', '1'), ('4', '1')]
necklace	[('4', '1')]
nectar	[('4', '1')]
need	[('0', '29'), ('1', '5'), ('2', '3'), ('3', '7'), ('4', '8')]
needed	[('0', '4'), ('3', '1'), ('4', '1')]
needeth	[('4', '1')]
needing	[('0', '3')]
needles	[('1', '1')]
needless	[('3', '1')]
needn	[('0', '1'), ('3', '2')]
needs	[('0', '10'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '2')]
negative	[('0', '18'), ('1', '5'), ('3', '4'), ('4', '1')]
neglect	[('0', '7')]
neglected	[('0', '1'), ('4', '1')]
neglecting	[('0', '1'), ('4', '2')]
negligence	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
negotiable	[('0', '3')]
neighboring	[('2', '1')]
neighbouring	[('4', '1')]
neither	[('0', '18'), ('1', '2'), ('2', '1'), ('3', '6'), ('4', '4')]
nel	[('0', '1')]
nell	[('3', '2')]
nephew	[('0', '2'), ('2', '1'), ('4', '2')]
nerve	[('4', '1')]
nervous	[('1', '1'), ('2', '2'), ('4', '2')]
nervously	[('3', '1')]
nervousness	[('1', '1'), ('2', '1'), ('4', '1')]
net	[('0', '23'), ('1', '5'), ('3', '7'), ('4', '2')]
network	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '2'), ('4', '1')]
neuralgia	[('3', '1')]
never	[('0', '51'), ('1', '15'), ('2', '11'), ('3', '26'), ('4', '29')]
nevertheless	[('0', '1')]
new	[('0', '48'), ('1', '80'), ('2', '4'), ('3', '14'), ('4', '11')]
newby	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
newest	[('4', '1')]
newly	[('4', '1')]
newness	[('1', '1')]
newsletter	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
newspaper	[('0', '2'), ('1', '2')]
newspapers	[('0', '4'), ('1', '1')]
newton	[('3', '1'), ('4', '1')]
next	[('0', '29'), ('2', '5'), ('3', '12'), ('4', '14')]
ni	[('4', '2')]
nice	[('0', '11'), ('1', '79')]
niceness	[('1', '2')]
nicest	[('4', '1')]
nick	[('3', '1')]
niece	[('3', '8')]
niggers	[('0', '3')]
nigh	[('2', '1'), ('3', '1'), ('4', '1')]
night	[('0', '3'), ('1', '1'), ('2', '3'), ('3', '6'), ('4', '26')]
nightingale	[('0', '2'), ('1', '1')]
nightingales	[('1', '2')]
nightmare	[('0', '2'), ('1', '1')]
nights	[('3', '1'), ('4', '1')]
nihilist	[('3', '2')]
nil	[('3', '1')]
nine	[('0', '5'), ('1', '3'), ('2', '1'), ('3', '14'), ('4', '6')]
ninepence	[('3', '1')]
nineteen	[('0', '2'), ('3', '1')]
nineteenth	[('0', '1'), ('3', '1')]
ninety	[('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
nivalis	[('3', '2')]
nm	[('0', '1')]
no	[('0', '1003'), ('1', '343'), ('2', '22'), ('3', '102'), ('4', '65')]
nobbut	[('3', '1')]
nobility	[('4', '1')]
noble	[('2', '2'), ('3', '1'), ('4', '3')]
nobler	[('4', '1')]
nobly	[('3', '2')]
nobody	[('0', '5'), ('1', '3'), ('3', '4'), ('4', '2')]
nod	[('4', '1')]
nodded	[('3', '1')]
nodding	[('2', '1'), ('4', '1')]
nods	[('4', '2')]
noe	[('4', '1')]
noise	[('0', '1'), ('1', '1'), ('3', '5'), ('4', '4')]
noisy	[('0', '4'), ('1', '2'), ('3', '1')]
nolens	[('3', '2')]
nom	[('3', '1')]
nominative	[('0', '1')]
non	[('0', '6'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '3')]
nonchalance	[('3', '2')]
none	[('0', '87'), ('1', '23'), ('2', '3'), ('3', '8'), ('4', '4')]
nonproprietary	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
nonsense	[('2', '1'), ('4', '2')]
noon	[('3', '1'), ('4', '1')]
noonday	[('3', '1')]
nor	[('0', '7'), ('1', '4'), ('3', '5'), ('4', '20')]
normal	[('0', '21')]
norman	[('3', '18')]
north	[('0', '66'), ('1', '1'), ('2', '2'), ('3', '1'), ('4', '2')]
nos	[('0', '9'), ('3', '12')]
nose	[('0', '2'), ('2', '1'), ('4', '3')]
nosed	[('0', '1')]
noses	[('0', '1'), ('1', '1')]
nostrils	[('4', '1')]
not	[('0', '547'), ('1', '193'), ('2', '42'), ('3', '158'), ('4', '129')]
nota	[('1', '1')]
note	[('0', '37'), ('1', '1'), ('2', '2'), ('3', '6'), ('4', '3')]
notes	[('0', '10'), ('2', '2'), ('3', '2'), ('4', '5')]
nothing	[('0', '57'), ('1', '7'), ('2', '3'), ('3', '17'), ('4', '7')]
nothingness	[('4', '1')]
notice	[('0', '9'), ('1', '6'), ('2', '4'), ('3', '9'), ('4', '5')]
noticed	[('0', '5'), ('3', '3')]
noticing	[('0', '1'), ('1', '1'), ('4', '1')]
notifies	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
noting	[('3', '1')]
notion	[('2', '2'), ('4', '8')]
nought	[('3', '6'), ('4', '1')]
noughts	[('3', '1')]
nouns	[('0', '1')]
nouryture	[('4', '2')]
novel	[('0', '1'), ('2', '1'), ('4', '1')]
novels	[('0', '2')]
novelty	[('3', '1')]
now	[('0', '76'), ('1', '40'), ('2', '8'), ('3', '52'), ('4', '26')]
nowhere	[('3', '1')]
nt	[('2', '1')]
nullities	[('0', '11')]
nullity	[('0', '14')]
nullo	[('0', '1')]
num	[('3', '1')]
number	[('0', '11'), ('1', '5'), ('2', '6'), ('3', '46'), ('4', '7')]
numbered	[('3', '1')]
numbering	[('3', '2')]
numbers	[('0', '4'), ('3', '10')]
numeral	[('0', '1')]
numerical	[('0', '2')]
numerous	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
nursed	[('4', '1')]
nursery	[('0', '5'), ('1', '1'), ('3', '1'), ('4', '2')]
nut	[('0', '1')]
nutation	[('3', '1')]
nutriment	[('4', '1')]
nuts	[('0', '2')]
o	[('0', '432'), ('1', '1'), ('2', '5'), ('3', '44'), ('4', '33')]
oak	[('3', '7')]
oatmeal	[('1', '1'), ('4', '1')]
obedient	[('0', '1')]
obeyed	[('0', '1')]
object	[('0', '2'), ('2', '1'), ('4', '2')]
objected	[('3', '1'), ('4', '1')]
objecting	[('0', '1')]
objection	[('0', '2')]
objectional	[('3', '1')]
objections	[('0', '1'), ('3', '1')]
objects	[('0', '3')]
obligation	[('3', '1')]
obliged	[('0', '2'), ('3', '1')]
obliging	[('0', '6'), ('3', '1')]
oblique	[('0', '2')]
oblong	[('0', '2'), ('1', '8'), ('3', '3')]
oblongs	[('1', '1'), ('4', '1')]
obscure	[('0', '1'), ('4', '1')]
obscurities	[('0', '1')]
observant	[('0', '1')]
observation	[('4', '1')]
observe	[('0', '3'), ('1', '3'), ('3', '1')]
observed	[('0', '1'), ('3', '1')]
observing	[('0', '1'), ('1', '1')]
obsolete	[('0', '1'), ('1', '1'), ('2', '2'), ('3', '1'), ('4', '2')]
obstinate	[('0', '2')]
obtain	[('0', '4'), ('1', '3'), ('2', '3'), ('3', '4'), ('4', '4')]
obtained	[('0', '5'), ('3', '1')]
obtaining	[('0', '2'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '2')]
obtains	[('3', '1')]
obversion	[('0', '1')]
obvious	[('0', '1'), ('4', '1')]
occasion	[('2', '1'), ('3', '14'), ('4', '1')]
occupant	[('3', '1')]
occupants	[('0', '1')]
occupation	[('0', '1'), ('4', '2')]
occupations	[('0', '1')]
occupied	[('0', '25'), ('1', '16'), ('3', '5')]
occupies	[('3', '1')]
occupy	[('3', '1')]
occupying	[('3', '1')]
occur	[('0', '4'), ('1', '3'), ('2', '1'), ('3', '2'), ('4', '1')]
occured	[('0', '1')]
occurred	[('0', '1'), ('1', '1'), ('2', '3'), ('3', '2'), ('4', '4')]
occurring	[('0', '2')]
occurs	[('0', '1'), ('1', '5'), ('3', '2')]
ocean	[('2', '2'), ('4', '4')]
oct	[('0', '1')]
octagon	[('3', '1')]
october	[('2', '1'), ('3', '1')]
octoliteral	[('0', '3')]
odd	[('3', '1'), ('4', '1')]
ode	[('0', '2'), ('3', '1')]
odes	[('0', '2')]
odious	[('4', '1')]
of	[('0', '1619'), ('1', '395'), ('2', '218'), ('3', '890'), ('4', '481')]
off	[('0', '14'), ('1', '6'), ('2', '1'), ('3', '11'), ('4', '7')]
offend	[('1', '1')]
offended	[('0', '5'), ('3', '1')]
offensive	[('0', '1'), ('4', '1')]
offer	[('1', '1'), ('3', '1'), ('4', '3')]
offered	[('0', '2'), ('1', '3'), ('2', '4'), ('3', '1'), ('4', '5')]
offers	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '3'), ('4', '1')]
office	[('0', '2'), ('1', '2'), ('2', '3'), ('3', '2'), ('4', '4')]
officer	[('3', '1')]
officers	[('0', '4')]
official	[('0', '3'), ('1', '3'), ('2', '3'), ('3', '3'), ('4', '3')]
oft	[('4', '1')]
often	[('0', '3'), ('1', '2'), ('2', '4'), ('3', '8'), ('4', '12')]
oh	[('0', '2'), ('1', '1'), ('2', '2'), ('3', '13'), ('4', '6')]
oil	[('0', '1'), ('1', '1'), ('4', '2')]
oiling	[('0', '2')]
oils	[('0', '3')]
old	[('0', '88'), ('1', '24'), ('2', '2'), ('3', '95'), ('4', '22')]
older	[('4', '1')]
ole	[('3', '1')]
olim	[('3', '1')]
oliver	[('0', '1')]
omega	[('3', '2')]
omelette	[('3', '1')]
omen	[('3', '1')]
ominous	[('0', '1'), ('2', '1'), ('4', '1')]
omit	[('0', '2'), ('3', '1')]
omits	[('3', '2')]
omitted	[('0', '5'), ('2', '1'), ('4', '1')]
omitting	[('0', '2'), ('1', '1')]
omni	[('0', '1')]
omnibus	[('3', '18'), ('4', '2')]
omnibuses	[('3', '2')]
omnium	[('4', '1')]
on	[('0', '192'), ('1', '56'), ('2', '42'), ('3', '165'), ('4', '109')]
once	[('0', '16'), ('1', '6'), ('2', '9'), ('3', '19'), ('4', '18')]
one	[('0', '243'), ('1', '91'), ('2', '30'), ('3', '209'), ('4', '84')]
ones	[('0', '10'), ('1', '12'), ('3', '7')]
oneself	[('0', '1')]
onions	[('4', '1')]
online	[('0', '6'), ('1', '4'), ('2', '4'), ('3', '6'), ('4', '6')]
only	[('0', '69'), ('1', '20'), ('2', '13'), ('3', '72'), ('4', '21')]
onward	[('1', '1'), ('3', '1'), ('4', '1')]
open	[('0', '6'), ('2', '2'), ('3', '5'), ('4', '2')]
opened	[('3', '1'), ('4', '1')]
opening	[('3', '1')]
openings	[('3', '1')]
operation	[('0', '1'), ('3', '2')]
operations	[('1', '1')]
opes	[('4', '1')]
opinion	[('3', '1')]
opium	[('0', '4')]
opportunities	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
opportunity	[('0', '4'), ('1', '1'), ('2', '2'), ('3', '4'), ('4', '2')]
opposite	[('0', '2'), ('2', '1'), ('3', '6'), ('4', '2')]
opposition	[('0', '1')]
oppresses	[('2', '1'), ('4', '1')]
oppressively	[('3', '1')]
optional	[('3', '3')]
or	[('0', '294'), ('1', '149'), ('2', '97'), ('3', '152'), ('4', '147')]
oracular	[('3', '1')]
orange	[('4', '1')]
orator	[('3', '1')]
orators	[('1', '3')]
orbed	[('4', '1')]
orchestra	[('4', '1')]
ordained	[('3', '1')]
order	[('0', '45'), ('1', '4'), ('2', '1'), ('3', '11'), ('4', '4')]
ordered	[('0', '1'), ('3', '4')]
orderly	[('0', '1')]
orders	[('0', '2'), ('2', '1'), ('3', '5'), ('4', '1')]
ordinary	[('0', '10'), ('3', '3')]
org	[('0', '8'), ('1', '8'), ('2', '13'), ('3', '8'), ('4', '13')]
organ	[('1', '1')]
organists	[('1', '1')]
organized	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
original	[('0', '17'), ('1', '3'), ('2', '1'), ('3', '6'), ('4', '2')]
originally	[('0', '1'), ('3', '3')]
originator	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
ostrich	[('0', '1')]
ostriches	[('0', '2')]
other	[('0', '112'), ('1', '56'), ('2', '19'), ('3', '89'), ('4', '33')]
others	[('0', '9'), ('1', '1'), ('2', '4'), ('3', '10'), ('4', '8')]
otherwise	[('0', '4'), ('3', '3')]
ought	[('0', '3'), ('3', '8'), ('4', '2')]
oughts	[('3', '8')]
ounce	[('3', '1')]
our	[('0', '46'), ('1', '31'), ('2', '6'), ('3', '31'), ('4', '8')]
ours	[('1', '3')]
ourselves	[('0', '5'), ('1', '1'), ('3', '1')]
out	[('0', '80'), ('1', '30'), ('2', '10'), ('3', '64'), ('4', '37')]
outdated	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
outer	[('0', '24'), ('1', '5'), ('3', '2'), ('4', '1')]
outfit	[('4', '1')]
outgrabe	[('2', '1'), ('4', '1')]
outright	[('4', '1')]
outside	[('0', '6'), ('1', '8'), ('2', '3'), ('3', '5'), ('4', '3')]
ouvrage	[('0', '1')]
over	[('0', '15'), ('1', '4'), ('2', '1'), ('3', '24'), ('4', '8')]
overbearing	[('4', '1')]
overboard	[('3', '1')]
overcome	[('3', '1')]
overdoing	[('1', '1')]
overdone	[('3', '1')]
overflowed	[('3', '1')]
overhead	[('1', '1')]
overheard	[('3', '2')]
overlap	[('3', '1')]
oversight	[('3', '1')]
overtake	[('3', '2')]
overtaken	[('3', '3')]
overtakes	[('3', '2')]
overtaking	[('3', '3')]
overthrown	[('4', '1')]
owe	[('0', '1')]
owed	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
owes	[('0', '6')]
owing	[('3', '1')]
owls	[('1', '1')]
own	[('0', '7'), ('1', '3'), ('2', '2'), ('3', '13'), ('4', '7')]
owned	[('2', '2'), ('4', '3')]
owner	[('0', '5'), ('1', '5'), ('2', '5'), ('3', '6'), ('4', '5')]
owns	[('0', '2'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '3')]
oxford	[('0', '1'), ('4', '1')]
oyster	[('0', '2'), ('1', '1')]
oysters	[('0', '5'), ('1', '1'), ('2', '1'), ('4', '2')]
p	[('0', '160'), ('1', '8'), ('2', '1'), ('3', '5'), ('4', '3')]
pace	[('3', '6'), ('4', '2')]
paced	[('2', '1'), ('3', '1'), ('4', '3')]
pack	[('1', '1')]
packed	[('0', '1'), ('2', '2'), ('4', '3')]
packet	[('0', '1'), ('3', '3')]
pad	[('4', '1')]
padding	[('4', '1')]
paese	[('0', '1')]
page	[('0', '47'), ('1', '3'), ('2', '2'), ('3', '10'), ('4', '4')]
paged	[('0', '1')]
pages	[('0', '5'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
paid	[('0', '9'), ('1', '7'), ('2', '6'), ('3', '9'), ('4', '6')]
pail	[('3', '1')]
pain	[('0', '7'), ('1', '2'), ('4', '3')]
painful	[('2', '1'), ('3', '1'), ('4', '1')]
painfully	[('3', '1')]
pains	[('2', '2'), ('4', '2')]
paint	[('4', '1')]
painted	[('0', '5'), ('2', '1'), ('4', '1')]
painters	[('0', '5'), ('1', '1'), ('4', '1')]
paintings	[('0', '1')]
pair	[('0', '56'), ('1', '6'), ('3', '1'), ('4', '2')]
pairs	[('0', '19'), ('1', '3'), ('2', '1')]
palace	[('3', '2')]
pale	[('0', '9'), ('1', '2'), ('2', '1'), ('3', '2'), ('4', '3')]
pall	[('3', '1'), ('4', '1')]
pallid	[('4', '1')]
pane	[('4', '1')]
panics	[('1', '1')]
pant	[('4', '2')]
pantomimes	[('4', '1')]
paper	[('0', '10'), ('1', '1'), ('2', '3'), ('3', '9'), ('4', '4')]
papers	[('0', '4'), ('3', '2')]
paperwork	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
par	[('0', '2')]
parade	[('3', '1')]
paradox	[('3', '1')]
paragraph	[('0', '11'), ('1', '11'), ('2', '11'), ('3', '11'), ('4', '11')]
paragraphs	[('0', '3'), ('1', '3'), ('2', '3'), ('3', '3'), ('4', '3')]
parallel	[('3', '2')]
parallelepiped	[('4', '1')]
parasol	[('3', '1')]
parchment	[('0', '1')]
pardon	[('3', '2')]
pardoned	[('4', '1')]
parenthesis	[('2', '1'), ('4', '1')]
parley	[('3', '1')]
parleying	[('4', '1')]
parliament	[('0', '5'), ('1', '1')]
parlour	[('4', '4')]
part	[('0', '42'), ('1', '17'), ('2', '5'), ('3', '12'), ('4', '6')]
parte	[('4', '1')]
partial	[('0', '11'), ('1', '3')]
partially	[('3', '5'), ('4', '1')]
particle	[('1', '1')]
particular	[('0', '18'), ('1', '8'), ('2', '3'), ('3', '10'), ('4', '3')]
particularly	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
particulars	[('3', '2')]
parties	[('0', '3'), ('1', '3')]
parting	[('3', '3'), ('4', '3')]
partition	[('0', '8')]
partitions	[('0', '2')]
partly	[('1', '1'), ('3', '6')]
partner	[('0', '1')]
partners	[('4', '1')]
partook	[('4', '1')]
partridge	[('3', '2')]
parts	[('0', '8'), ('1', '2'), ('3', '3')]
party	[('0', '12'), ('1', '1'), ('2', '1'), ('3', '8'), ('4', '3')]
pass	[('3', '3'), ('4', '5')]
passage	[('0', '2'), ('3', '4')]
passages	[('4', '1')]
passed	[('0', '5'), ('1', '1'), ('3', '8'), ('4', '5')]
passengers	[('3', '3')]
passers	[('4', '1')]
passes	[('3', '1')]
passing	[('3', '1')]
passion	[('2', '1'), ('4', '5')]
passionate	[('1', '3'), ('3', '1')]
passive	[('4', '2')]
past	[('2', '2'), ('3', '5'), ('4', '8')]
patagonians	[('1', '3')]
patent	[('1', '1')]
path	[('3', '3'), ('4', '1')]
pathetic	[('2', '1'), ('4', '1')]
pathway	[('4', '1')]
patience	[('0', '1'), ('3', '1'), ('4', '7')]
patient	[('0', '2'), ('1', '2')]
patients	[('0', '2'), ('1', '3')]
pause	[('2', '1'), ('3', '5'), ('4', '2')]
paused	[('3', '5'), ('4', '1')]
paved	[('0', '4'), ('3', '1')]
pavement	[('3', '1')]
paw	[('2', '2'), ('4', '2')]
pawnbroker	[('0', '2')]
pawnbrokers	[('0', '2')]
pay	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '3'), ('4', '4')]
payable	[('0', '4')]
paying	[('0', '7'), ('1', '3'), ('2', '2'), ('3', '2'), ('4', '2')]
payment	[('0', '1'), ('3', '1'), ('4', '1')]
payments	[('0', '3'), ('1', '3'), ('2', '3'), ('3', '3'), ('4', '3')]
pays	[('0', '1'), ('3', '1')]
peace	[('3', '1')]
peaceful	[('4', '1')]
peacefulness	[('0', '4')]
peaches	[('0', '4')]
peacock	[('0', '3')]
peacocks	[('0', '5'), ('3', '3')]
peak	[('3', '4')]
pearl	[('0', '4'), ('4', '1')]
peas	[('4', '1')]
pebble	[('3', '1')]
pebbles	[('3', '1')]
pecking	[('3', '1')]
peculiar	[('0', '16'), ('2', '1'), ('3', '2'), ('4', '2')]
peculiarities	[('0', '1')]
pedro	[('3', '1')]
peep	[('3', '5')]
peering	[('4', '2')]
peers	[('4', '1')]
pellet	[('3', '1')]
pen	[('2', '1'), ('3', '2'), ('4', '3')]
pence	[('3', '4')]
pencil	[('2', '1'), ('3', '1'), ('4', '1')]
pencils	[('0', '4')]
penny	[('1', '1'), ('3', '5'), ('4', '4')]
pens	[('2', '1'), ('3', '2'), ('4', '2')]
pensioner	[('3', '1')]
pensioners	[('3', '4')]
pensive	[('4', '2')]
pent	[('4', '1')]
penwipers	[('3', '1')]
peonies	[('1', '1')]
people	[('0', '72'), ('1', '21'), ('2', '4'), ('3', '10'), ('4', '7')]
pepper	[('4', '1')]
per	[('0', '4'), ('3', '20'), ('4', '3')]
perceive	[('0', '2'), ('3', '3')]
perceived	[('2', '1'), ('3', '1'), ('4', '1')]
percentage	[('3', '7')]
percentages	[('3', '2')]
perchance	[('3', '1')]
perched	[('4', '1')]
perfect	[('0', '5'), ('2', '2'), ('3', '3'), ('4', '4')]
perfectly	[('0', '2'), ('1', '1'), ('2', '2'), ('3', '4'), ('4', '2')]
perform	[('0', '2'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '3')]
performance	[('0', '1'), ('4', '1')]
performances	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
performed	[('0', '2'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
performing	[('0', '4'), ('1', '3'), ('2', '3'), ('3', '3'), ('4', '3')]
perhaps	[('0', '7'), ('1', '7'), ('2', '1'), ('3', '7'), ('4', '12')]
peri	[('4', '1')]
perilous	[('3', '1')]
period	[('3', '1')]
periodic	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
periods	[('1', '3'), ('3', '1')]
perish	[('3', '1')]
permanent	[('0', '1'), ('1', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
permiscuous	[('3', '1')]
permissible	[('0', '1')]
permission	[('0', '7'), ('1', '7'), ('2', '7'), ('3', '7'), ('4', '7')]
permit	[('1', '1')]
permits	[('4', '1')]
permitted	[('0', '3'), ('1', '2'), ('2', '2'), ('3', '2'), ('4', '3')]
permutation	[('0', '1')]
perpetrate	[('4', '1')]
perpetual	[('2', '1'), ('4', '1')]
perplex	[('1', '1')]
perplexed	[('0', '1'), ('2', '1'), ('3', '1'), ('4', '1')]
perplexing	[('3', '1')]
perplexity	[('3', '1')]
persecuted	[('0', '3')]
persecutor	[('0', '2')]
persisted	[('3', '1')]
person	[('0', '19'), ('1', '13'), ('2', '4'), ('3', '6'), ('4', '4')]
personal	[('0', '1'), ('3', '2')]
persons	[('0', '141'), ('1', '15'), ('3', '2')]
pert	[('4', '1')]
peruse	[('3', '1')]
pervading	[('4', '1')]
